time,date,hour,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,gen_solar,gen_wind,gen_hydro,gen_pumped_hydro,gen_fossil,gen_nuclear,gen_other,temp_Barcelona,temp_Bilbao,temp_Madrid,temp_Seville,temp_Valencia,pressure_Barcelona,pressure_Bilbao,pressure_Madrid,pressure_Seville,pressure_Valencia,humidity_Barcelona,humidity_Bilbao,humidity_Madrid,humidity_Seville,humidity_Valencia,wind_speed_Barcelona,wind_speed_Bilbao,wind_speed_Madrid,wind_speed_Seville,wind_speed_Valencia,wind_deg_Barcelona,wind_deg_Bilbao,wind_deg_Madrid,wind_deg_Seville,wind_deg_Valencia,rain_1h_Barcelona,rain_1h_Bilbao,rain_1h_Madrid,rain_1h_Seville,rain_1h_Valencia,rain_3h_Barcelona,rain_3h_Bilbao,rain_3h_Madrid,rain_3h_Seville,rain_3h_Valencia,snow_3h_Barcelona,snow_3h_Bilbao,snow_3h_Madrid,snow_3h_Seville,snow_3h_Valencia,clouds_all_Barcelona,clouds_all_Bilbao,clouds_all_Madrid,clouds_all_Seville,clouds_all_Valencia,temp_avg
2018-06-08 05:00:00+00:00,2018-06-08,5,300.0,1944.0,27943.0,28124.0,65.67,65.31,107.0,2116.0,2461.0,40.0,14596.0,6353.0,856.0,15.5,12.0,16.0,15.79000000000002,17.0,1014.0,1014.0,1015.0,1015.0,1014.0,93,100,77,82,82,1.0,1.0,2.0,3.0,2.0,275,60,180,210,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,40,75,75,0,15.258000000000004
2018-06-08 06:00:00+00:00,2018-06-08,6,877.0,1695.0,30263.0,30666.0,68.01,67.56,581.0,1867.0,3054.0,0.0,15831.0,6356.0,857.0,16.0,15.510000000000048,14.77000000000004,16.390000000000043,18.0,1014.0,1014.0,1015.0,1015.0,1014.0,93,87,93,82,77,1.0,1.0,0.0,2.0,3.0,275,180,0,210,310,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,20,75,40,0,16.134000000000025
2018-06-08 07:00:00+00:00,2018-06-08,7,2122.0,1447.0,32996.0,33411.0,70.0,69.49,1614.0,1522.0,3850.0,0.0,16643.0,6371.0,836.0,18.0,14.0,14.170000000000016,16.390000000000043,20.0,1015.0,1014.0,1016.0,1015.0,1014.0,88,93,93,82,68,1.0,1.0,1.0,3.0,0.0,0,158,94,200,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,75,75,0,16.51200000000001
2018-06-08 08:00:00+00:00,2018-06-08,8,3519.0,1256.0,34878.0,35238.0,70.26,69.58,3067.0,1367.0,4013.0,0.0,17054.0,6395.0,831.0,21.0,17.0,14.189999999999998,17.390000000000043,22.0,1015.0,1012.0,1015.0,1015.0,1014.0,73,72,100,77,60,0.0,0.0,2.0,4.0,0.0,0,0,100,200,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,75,75,20,18.31600000000001
2018-06-08 09:00:00+00:00,2018-06-08,9,4473.0,1168.0,36049.0,36661.0,70.41,70.39,4112.0,1310.0,4679.0,0.0,16900.0,6444.0,817.0,21.0,19.510000000000048,15.0,18.0,24.0,1014.0,1013.0,1015.0,1015.0,1014.0,77,72,93,77,53,3.0,1.0,2.0,4.0,1.0,210,136,90,210,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,75,75,20,19.50200000000001
2018-06-08 10:00:00+00:00,2018-06-08,10,4936.0,1161.0,37458.0,37884.0,70.66,70.36,4683.0,1358.0,4819.0,0.0,17020.0,6508.0,812.0,22.5,21.0,15.370000000000005,18.610000000000014,26.0,1015.0,1011.0,1015.0,1015.0,1014.0,57,60,87,88,44,2.0,2.0,2.0,3.0,1.0,220,0,90,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,75,90,20,20.696000000000005
2018-06-08 11:00:00+00:00,2018-06-08,11,5118.0,1286.0,38458.0,38801.0,70.69,69.49,4928.0,1469.0,4937.0,0.0,17009.0,6564.0,818.0,23.650000000000038,23.82000000000005,16.730000000000018,18.53000000000003,26.0,1015.0,1011.0,1015.0,1015.0,1013.0,78,54,82,93,50,4.0,1.0,4.0,3.0,3.0,190,80,160,200,120,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,75,90,20,21.746000000000027
2018-06-08 12:00:00+00:00,2018-06-08,12,5087.0,1508.0,38583.0,38768.0,70.49,68.96,4990.0,1664.0,4475.0,0.0,16945.0,6599.0,804.0,24.24000000000001,23.78000000000003,17.0,18.53000000000003,27.0,1014.0,1011.0,1015.0,1015.0,1013.0,73,54,82,93,47,4.0,0.0,2.0,4.0,3.0,190,0,160,200,110,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,75,90,20,22.110000000000014
2018-06-08 13:00:00+00:00,2018-06-08,13,4908.0,1799.0,37976.0,38277.0,70.23,66.64,4882.0,1946.0,4026.0,0.0,16726.0,6665.0,811.0,24.0,24.230000000000015,17.370000000000005,18.610000000000014,27.0,1014.0,1010.0,1015.0,1015.0,1013.0,61,51,77,93,44,4.0,2.0,4.0,5.0,4.0,160,70,190,230,70,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,75,90,20,22.242000000000008
2018-06-08 14:00:00+00:00,2018-06-08,14,4569.0,2227.0,37748.0,38183.0,70.0,66.36,4487.0,2416.0,3809.0,0.0,16991.0,6715.0,807.0,24.0,24.78000000000003,16.980000000000018,17.390000000000043,25.0,1013.0,1009.0,1014.0,1015.0,1013.0,65,51,82,82,50,4.0,4.0,5.0,5.0,5.0,160,130,170,230,60,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,40,75,20,21.630000000000017
2018-06-08 15:00:00+00:00,2018-06-08,15,4039.0,2554.0,37568.0,37718.0,71.71,65.99,3838.0,2973.0,3860.0,0.0,17942.0,6748.0,824.0,24.0,24.370000000000005,16.970000000000027,18.46000000000004,25.0,1013.0,1008.0,1014.0,1014.0,1012.0,61,57,77,72,61,4.0,3.0,5.0,4.0,5.0,180,80,170,210,70,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,75,40,75,20,21.760000000000012
2018-06-08 16:00:00+00:00,2018-06-08,16,3298.0,2914.0,36797.0,36759.0,74.02,65.89,3036.0,3530.0,4410.0,0.0,17967.0,6779.0,829.0,24.0,23.200000000000045,17.54000000000002,18.470000000000027,24.0,1013.0,1008.0,1013.0,1014.0,1012.0,54,83,72,77,64,4.0,4.0,4.0,4.0,5.0,180,320,160,220,60,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,75,40,75,20,21.442000000000018
2018-06-08 17:00:00+00:00,2018-06-08,17,2364.0,3434.0,36150.0,35882.0,74.0,67.03,2006.0,3798.0,4154.0,0.0,18086.0,6811.0,833.0,24.5,21.090000000000032,18.57000000000005,18.78000000000003,24.0,1013.0,1009.0,1013.0,1014.0,1011.0,54,94,68,64,69,3.0,3.0,5.0,4.0,5.0,190,300,170,210,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,75,75,20,20,21.388000000000023
2018-06-08 18:00:00+00:00,2018-06-08,18,1330.0,3695.0,35204.0,35170.0,73.79,68.02,897.0,3952.0,4203.0,0.0,18282.0,6840.0,839.0,23.0,21.200000000000045,18.260000000000048,18.79000000000002,24.0,1013.0,1009.0,1013.0,1014.0,1011.0,60,94,72,64,69,3.0,3.0,4.0,5.0,4.0,190,0,180,220,60,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,75,75,0,20,21.050000000000022
2018-06-08 19:00:00+00:00,2018-06-08,19,640.0,3776.0,35648.0,35640.0,74.82,68.62,431.0,4328.0,4734.0,0.0,18261.0,6865.0,832.0,22.5,20.200000000000045,15.57000000000005,19.390000000000043,23.0,1013.0,1010.0,1014.0,1014.0,1011.0,64,93,87,64,73,2.0,4.0,2.0,5.0,5.0,150,300,190,220,60,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,75,40,0,0,20.132000000000026
2018-06-08 20:00:00+00:00,2018-06-08,20,474.0,4209.0,34756.0,34910.0,71.61,68.51,388.0,3794.0,4865.0,0.0,17924.0,6888.0,829.0,22.0,19.200000000000045,16.760000000000048,18.0,22.0,1013.0,1010.0,1014.0,1014.0,1012.0,64,100,82,72,78,0.0,2.0,2.0,4.0,4.0,0,160,180,220,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,40,0,0,19.59200000000002
2018-06-08 21:00:00+00:00,2018-06-08,21,413.0,4450.0,32375.0,32677.0,67.5,66.99,366.0,3448.0,2965.0,0.0,15578.0,6905.0,831.0,20.5,18.0,16.660000000000025,17.0,22.0,1013.0,1010.0,1014.0,1014.0,1012.0,77,100,82,77,78,1.0,1.0,2.0,2.0,3.0,280,110,170,210,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,20,40,0,0,18.832000000000004
2018-06-08 22:00:00+00:00,2018-06-08,22,334.0,3542.0,27597.0,27435.0,71.39,66.32,138.0,3527.0,2702.0,0.0,12241.0,6980.0,807.0,20.5,18.0,16.0,15.390000000000043,22.0,1014.0,1010.0,1014.0,1015.0,1013.0,82,100,93,82,78,1.0,1.0,1.0,1.0,3.0,260,90,0,200,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,20,0,18.378000000000007
2018-06-08 23:00:00+00:00,2018-06-08,23,323.0,3461.0,26033.0,26123.0,69.9,65.47,108.0,3953.0,1951.0,5.0,11971.0,6983.0,819.0,20.5,18.55000000000001,15.0,15.180000000000009,21.0,1014.0,1010.0,1014.0,1015.0,1013.0,82,93,100,82,83,1.0,0.0,1.0,1.0,1.0,270,0,320,210,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,75,40,0,18.046000000000003
2018-06-09 00:00:00+00:00,2018-06-09,0,201.0,3573.0,25047.0,25110.0,67.15,65.26,107.0,4051.0,1334.0,148.0,11110.0,6985.0,827.0,19.5,16.890000000000043,15.0,13.79000000000002,21.0,1014.0,1011.0,1014.0,1015.0,1013.0,88,100,93,87,83,1.0,1.0,0.0,2.0,1.0,220,150,0,170,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,92,75,20,0,17.23600000000001
2018-06-09 01:00:00+00:00,2018-06-09,1,185.0,3710.0,24615.0,24742.0,64.52,65.7,107.0,4261.0,1268.0,158.0,10422.0,6985.0,828.0,19.5,16.890000000000043,14.510000000000048,13.900000000000034,20.0,1014.0,1011.0,1014.0,1015.0,1013.0,88,100,100,87,88,4.0,1.0,1.0,2.0,1.0,231,40,300,180,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,40,68,0,16.960000000000026
2018-06-09 02:00:00+00:00,2018-06-09,2,172.0,3883.0,24361.0,24569.0,61.69,65.65,107.0,4065.0,1432.0,244.0,10220.0,6982.0,823.0,18.5,16.120000000000005,14.510000000000048,13.900000000000034,19.0,1013.0,1011.0,1013.0,1014.0,1013.0,93,100,100,93,88,1.0,2.0,1.0,2.0,1.0,0,130,340,190,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,40,0,0,16.406000000000017
2018-06-09 03:00:00+00:00,2018-06-09,3,138.0,3832.0,24688.0,24731.0,62.99,64.7,102.0,3858.0,1550.0,160.0,10724.0,6976.0,771.0,18.5,15.010000000000048,13.510000000000048,13.79000000000002,19.0,1013.0,1013.0,1013.0,1014.0,1012.0,88,82,100,87,88,0.0,1.0,2.0,2.0,1.0,280,230,340,190,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,20,40,20,0,15.962000000000023
2018-06-09 04:00:00+00:00,2018-06-09,4,125.0,3845.0,26578.0,26625.0,68.98,63.29,80.0,3696.0,2422.0,3.0,12777.0,6980.0,742.0,18.0,17.0,12.57000000000005,13.79000000000002,18.0,1013.0,1011.0,1013.0,1014.0,1012.0,88,93,100,93,93,4.0,0.0,1.0,2.0,1.0,246,0,0,190,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,75,0,15.872000000000014
2018-06-09 05:00:00+00:00,2018-06-09,5,158.0,3878.0,29107.0,28902.0,73.78,61.93,79.0,3734.0,2664.0,0.0,14728.0,6988.0,743.0,17.5,13.230000000000018,12.510000000000048,13.79000000000002,18.0,1013.0,1011.0,1013.0,1014.0,1012.0,93,93,100,93,93,3.0,1.0,0.0,1.0,2.0,253,0,0,190,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,75,90,0,15.006000000000018
2018-06-09 06:00:00+00:00,2018-06-09,6,475.0,3943.0,30763.0,30372.0,74.95,63.09,319.0,3559.0,3362.0,0.0,15517.0,6993.0,763.0,18.5,15.370000000000005,12.010000000000048,13.180000000000009,19.0,1013.0,1012.0,1014.0,1014.0,1012.0,88,88,93,93,88,3.0,1.0,1.0,1.0,1.0,253,0,126,200,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,20,90,0,15.612000000000013
2018-06-09 07:00:00+00:00,2018-06-09,7,1382.0,3970.0,32463.0,32146.0,75.57,65.69,1171.0,3263.0,3751.0,0.0,15587.0,6991.0,768.0,20.5,17.370000000000005,13.210000000000036,13.79000000000002,21.0,1014.0,1012.0,1014.0,1014.0,1012.0,82,72,82,87,83,1.0,1.0,2.0,2.0,1.0,120,183,164,240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,75,0,17.174000000000014
2018-06-09 08:00:00+00:00,2018-06-09,8,2552.0,4087.0,33449.0,33010.0,74.36,66.1,2443.0,3344.0,3340.0,0.0,15405.0,6990.0,841.0,23.0,18.600000000000023,14.370000000000005,17.0,22.0,1014.0,1012.0,1014.0,1015.0,1013.0,64,60,72,82,78,3.0,0.0,3.0,2.0,1.0,221,324,190,230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40,20,20,18.994000000000007
2018-06-09 09:00:00+00:00,2018-06-09,9,3685.0,4155.0,34135.0,33930.0,73.4,66.52,3750.0,3206.0,3185.0,0.0,14942.0,6988.0,838.0,24.0,19.0,16.150000000000034,18.390000000000043,24.0,1014.0,1012.0,1014.0,1015.0,1013.0,44,56,68,68,60,3.0,0.0,2.0,2.0,1.0,240,0,160,240,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,40,20,20,20.308000000000014
2018-06-09 10:00:00+00:00,2018-06-09,10,4387.0,4142.0,34778.0,34676.0,72.01,65.04,4578.0,3136.0,3014.0,0.0,14620.0,6986.0,829.0,24.5,20.600000000000023,17.760000000000048,19.180000000000007,24.0,1014.0,1012.0,1014.0,1015.0,1013.0,44,56,63,56,57,2.0,1.0,2.0,4.0,1.0,230,0,200,230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,40,20,20,21.208000000000016
2018-06-09 11:00:00+00:00,2018-06-09,11,4695.0,4119.0,35073.0,35039.0,72.3,65.25,4936.0,3388.0,2554.0,0.0,14384.0,6981.0,835.0,25.5,21.28000000000003,17.980000000000018,20.78000000000003,25.0,1014.0,1012.0,1014.0,1015.0,1013.0,39,53,55,46,61,2.0,2.0,4.0,4.0,3.0,190,60,180,240,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,40,20,20,22.108000000000015
2018-06-09 12:00:00+00:00,2018-06-09,12,4731.0,4272.0,34272.0,34315.0,72.01,65.44,4914.0,3806.0,2353.0,0.0,13763.0,6979.0,847.0,25.5,20.890000000000043,19.360000000000014,21.610000000000014,24.0,1014.0,1011.0,1014.0,1015.0,1012.0,42,73,49,52,69,4.0,3.0,3.0,4.0,4.0,180,50,200,250,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,40,20,20,22.272000000000013
2018-06-09 13:00:00+00:00,2018-06-09,13,4553.0,4616.0,33736.0,33600.0,71.8,58.8,4736.0,4216.0,2342.0,0.0,13364.0,6975.0,856.0,25.5,20.54000000000002,19.760000000000048,21.390000000000043,24.0,1014.0,1012.0,1013.0,1015.0,1013.0,42,77,49,46,64,4.0,3.0,3.0,4.0,3.0,170,290,190,260,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,75,40,20,22.23800000000002
2018-06-09 14:00:00+00:00,2018-06-09,14,4206.0,5056.0,33633.0,33569.0,71.42,56.78,4516.0,4676.0,2063.0,0.0,13728.0,6973.0,862.0,26.0,22.0,19.81,21.390000000000043,24.0,1014.0,1012.0,1014.0,1014.0,1012.0,37,73,63,43,69,2.0,2.0,5.0,4.0,4.0,210,0,240,230,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,75,40,20,22.640000000000008
2018-06-09 15:00:00+00:00,2018-06-09,15,3686.0,5367.0,33469.0,33269.0,73.73,56.3,4002.0,4899.0,2533.0,0.0,14079.0,6970.0,867.0,26.0,21.46000000000004,19.0,23.79000000000002,25.0,1013.0,1011.0,1014.0,1014.0,1011.0,39,73,59,33,53,3.0,1.0,7.0,3.0,3.0,160,0,250,270,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,20,0,20,23.05000000000001
2018-06-09 16:00:00+00:00,2018-06-09,16,3096.0,5598.0,32821.0,32427.0,73.89,58.08,3186.0,5594.0,2500.0,0.0,14155.0,6968.0,887.0,25.5,20.400000000000038,17.970000000000027,23.390000000000043,26.0,1012.0,1011.0,1013.0,1013.0,1011.0,42,77,55,36,36,4.0,3.0,5.0,4.0,4.0,150,310,250,240,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,20,0,20,22.652000000000022
2018-06-09 17:00:00+00:00,2018-06-09,17,1957.0,5827.0,32260.0,31826.0,74.03,62.34,1893.0,5839.0,2785.0,0.0,14614.0,6964.0,897.0,24.5,20.340000000000032,18.78000000000003,23.0,26.0,1013.0,1011.0,1014.0,1013.0,1011.0,36,73,52,40,36,5.0,2.0,7.0,4.0,3.0,170,310,240,250,50,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,40,0,20,22.52400000000001
2018-06-09 18:00:00+00:00,2018-06-09,18,862.0,6042.0,32789.0,32216.0,74.3,65.29,823.0,5828.0,3228.0,0.0,14571.0,6968.0,903.0,23.5,19.890000000000043,17.600000000000023,23.390000000000043,25.0,1012.0,1011.0,1014.0,1013.0,1010.0,47,77,63,38,41,2.0,3.0,5.0,4.0,4.0,150,130,240,260,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,40,0,20,21.876000000000023
2018-06-09 19:00:00+00:00,2018-06-09,19,426.0,6251.0,33538.0,33136.0,72.3,68.16,565.0,6034.0,3309.0,0.0,14228.0,6974.0,902.0,22.5,18.510000000000048,16.590000000000032,21.79000000000002,24.0,1013.0,1012.0,1014.0,1013.0,1011.0,53,82,63,43,60,3.0,3.0,3.0,5.0,4.0,190,80,240,260,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,20,0,20,20.67800000000002
2018-06-09 20:00:00+00:00,2018-06-09,20,493.0,6498.0,30940.0,30659.0,70.39,68.91,497.0,6226.0,2210.0,0.0,12289.0,6977.0,897.0,22.0,17.200000000000045,16.0,20.390000000000043,22.0,1013.0,1011.0,1014.0,1014.0,1012.0,56,88,67,52,73,1.0,2.0,3.0,5.0,2.0,0,110,230,260,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,0,0,20,19.51800000000002
2018-06-09 21:00:00+00:00,2018-06-09,21,447.0,6507.0,28568.0,28345.0,68.14,68.14,440.0,6317.0,1574.0,0.0,11231.0,6979.0,896.0,21.5,16.0,15.32000000000005,18.390000000000043,22.0,1013.0,1013.0,1015.0,1014.0,1012.0,64,88,67,59,68,1.0,2.0,4.0,5.0,2.0,270,140,190,250,60,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,0,0,20,18.642000000000017
2018-06-09 22:00:00+00:00,2018-06-09,22,297.0,3886.0,25626.0,25383.0,74.9,63.47,213.0,3866.0,2082.0,0.0,10420.0,7025.0,841.0,20.5,15.230000000000018,15.0,16.79000000000002,21.0,1013.0,1013.0,1015.0,1015.0,1013.0,77,88,72,68,83,1.0,2.0,2.0,4.0,1.0,290,220,170,230,90,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0,20,17.704000000000008
2018-06-09 23:00:00+00:00,2018-06-09,23,197.0,3972.0,24329.0,24117.0,74.62,62.62,94.0,4190.0,1921.0,0.0,9591.0,7025.0,840.0,20.5,15.230000000000018,13.57000000000005,15.79000000000002,21.0,1014.0,1012.0,1015.0,1016.0,1013.0,72,93,82,77,88,3.0,2.0,2.0,3.0,1.0,262,90,130,230,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,17.218000000000018
2018-06-10 00:00:00+00:00,2018-06-10,0,85.0,3986.0,23217.0,22997.0,73.43,58.64,32.0,4299.0,1502.0,22.0,9272.0,7015.0,840.0,20.0,13.78000000000003,12.490000000000007,14.79000000000002,21.0,1014.0,1012.0,1015.0,1015.0,1013.0,77,93,82,87,88,1.0,3.0,2.0,4.0,1.0,300,130,130,230,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88,0,0,20,16.412000000000013
2018-06-10 01:00:00+00:00,2018-06-10,1,50.0,3946.0,22671.0,22523.0,71.01,59.23,17.0,4434.0,1198.0,198.0,8645.0,6965.0,852.0,19.0,13.230000000000018,11.490000000000007,14.900000000000034,21.0,1013.0,1012.0,1015.0,1015.0,1012.0,77,87,87,87,88,2.0,3.0,1.0,3.0,1.0,270,120,150,230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88,0,0,20,15.924000000000012
2018-06-10 02:00:00+00:00,2018-06-10,2,47.0,3878.0,22273.0,22218.0,69.4,58.28,17.0,4399.0,954.0,198.0,8334.0,6962.0,862.0,19.0,12.230000000000018,11.490000000000007,14.900000000000034,21.0,1012.0,1012.0,1015.0,1015.0,1011.0,77,93,87,87,88,1.0,2.0,2.0,2.0,1.0,0,100,120,220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12,20,15.724000000000013
2018-06-10 03:00:00+00:00,2018-06-10,3,40.0,3856.0,22029.0,22002.0,65.67,58.06,17.0,4346.0,968.0,198.0,8616.0,6967.0,860.0,19.400000000000038,11.680000000000009,10.490000000000007,14.390000000000043,20.0,1012.0,1012.0,1014.0,1014.0,1011.0,64,93,93,87,88,1.0,1.0,1.0,2.0,1.0,0,170,0,180,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,75,40,15.192000000000018
2018-06-10 04:00:00+00:00,2018-06-10,4,28.0,3833.0,22444.0,22416.0,63.8,58.85,17.0,4245.0,1116.0,198.0,8778.0,6966.0,863.0,20.0,11.53000000000003,10.430000000000009,15.0,20.0,1012.0,1013.0,1014.0,1014.0,1011.0,68,100,93,93,88,0.0,0.0,1.0,2.0,2.0,0,149,330,190,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,0,75,40,15.392000000000007
2018-06-10 05:00:00+00:00,2018-06-10,5,37.0,3808.0,23617.0,23454.0,66.08,57.54,20.0,4385.0,1409.0,47.0,9166.0,6962.0,865.0,19.5,10.680000000000009,10.57000000000005,15.390000000000043,19.0,1012.0,1011.0,1014.0,1014.0,1012.0,72,87,100,87,88,0.0,1.0,1.0,1.0,2.0,260,120,340,0,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,75,40,15.02800000000002
2018-06-10 06:00:00+00:00,2018-06-10,6,202.0,3689.0,24481.0,24260.0,68.0,59.78,113.0,4603.0,1561.0,0.0,9368.0,6967.0,873.0,19.0,11.800000000000011,10.710000000000036,15.390000000000043,20.0,1012.0,1012.0,1014.0,1015.0,1011.0,82,82,87,87,82,2.0,1.0,0.0,1.0,2.0,290,0,281,180,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,75,75,20,15.380000000000019
2018-06-10 07:00:00+00:00,2018-06-10,7,1163.0,3544.0,26536.0,26286.0,74.14,61.03,979.0,4185.0,2408.0,0.0,9590.0,6971.0,875.0,20.0,15.28000000000003,12.220000000000027,15.390000000000043,20.0,1011.0,1012.0,1014.0,1015.0,1011.0,77,68,93,87,82,0.0,1.0,1.0,0.0,3.0,280,178,205,180,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,75,75,20,16.57800000000002
